keyword,title,creator,description,date,subject,publisher,id,url,item_url
fall of rome,Irene of Corinth; an historic romance of the first century.,,Also available in digital form.,1884,fiction | corinth (greece),,http://www.loc.gov/item/07002854/,https://www.loc.gov/item/07002854/,https://www.loc.gov/item/07002854/
fall of rome,The elements of general history.,,Also available in digital form.,1871,"history | outlines, syllabi, etc",,http://www.loc.gov/item/02029539/,https://www.loc.gov/item/02029539/,https://www.loc.gov/item/02029539/
fall of rome,The World flat-globe and international geographical history of the world.,,Also available in digital form.,1919,historical geography,,http://www.loc.gov/item/19015809/,https://www.loc.gov/item/19015809/,https://www.loc.gov/item/19015809/
fall of rome,The heroes of Europe: a biographical outline of European history A.D. 700 to A.D. 1700.,,"""Author's edition."" Imperfect: front. wanting. Also available in digital form.",1861,history | biography | europe,,http://www.loc.gov/item/13017831/,https://www.loc.gov/item/13017831/,https://www.loc.gov/item/13017831/
fall of rome,"Hero patriots of the nineteenth century,",,Also available in digital form.,1901,history | nineteenth century,,http://www.loc.gov/item/10020657/,https://www.loc.gov/item/10020657/,https://www.loc.gov/item/10020657/
fall of rome,"Fables respecting the popes in the middle ages,",,Also available in digital form.,1872,,,http://www.loc.gov/item/unk82019259/,https://www.loc.gov/item/unk82019259/,https://www.loc.gov/item/unk82019259/
fall of rome,"Photographic views of Egypt, past and present.",,Also available in digital form.,1856,egypt | description and travel,,http://www.loc.gov/item/44016382/,https://www.loc.gov/item/44016382/,https://www.loc.gov/item/44016382/
fall of rome,Eschatology or the doctrine of the last things...,,Also available in digital form.,1890,,,http://www.loc.gov/item/unk82012704/,https://www.loc.gov/item/unk82012704/,https://www.loc.gov/item/unk82012704/
fall of rome,[Jun. 1944] Motion picture herald,,,1944-06-17,motion pictures | periodicals,,http://www.loc.gov/item/sf92093756/resource/gdcmassbookdig.motionpictureher155unse-1944-06-17,https://www.loc.gov/item/sf92093756/resource/gdcmassbookdig.motionpictureher155unse-1944-06-17,https://www.loc.gov/item/sf92093756/resource/gdcmassbookdig.motionpictureher155unse-1944-06-17
fall of rome,"A New Year's sermon, delivered in Granville, Licking county, Ohio, on the first Sabbath of January, 1849",,"Binder's title: New Year's sermons 1849-1854. With : Twenty-fourth New Year's sermon / by Jacob Little.  Granville : D. Hunt, 1851 --  Twenty-fifth New Year's sermon / by Jacob Little. Granville : J.E. Wyche & Co., 1852 -- Twenty-sixth New-Year's sermon / by Jacob Little. [Granville, 1853?] -- Twenty-seventh New Year's sermon / by Jacob Little. [Granville, 1854?] -- Saints' perseverance : a sermon / by Jacob Little. Columbus : Printed by the Ohio State Journal Company, 1855. Bound together subsequent to publication. Also available in digital form.",1849,granville (ohio) | new year sermons,,http://www.loc.gov/item/40001644/,https://www.loc.gov/item/40001644/,https://www.loc.gov/item/40001644/
fall of rome,"The law of civilization and decay; an essay on history,",,Also available in digital form.,1897,history | degeneration | philosophy | civilization,,http://www.loc.gov/item/26005931/,https://www.loc.gov/item/26005931/,https://www.loc.gov/item/26005931/
fall of rome,Learning and working.,,Also available in digital form.,1855,rome | religion | education,,http://www.loc.gov/item/05001559/,https://www.loc.gov/item/05001559/,https://www.loc.gov/item/05001559/
fall of rome,"A student's textbook in the history of education,",,Bibliography at end of most of the chapters. Bibliography: p. 387-388. Also available in digital form.,1916,history | education,,http://www.loc.gov/item/16021772/,https://www.loc.gov/item/16021772/,https://www.loc.gov/item/16021772/
fall of rome,"The history of education; educational practice and progress considered as a phase of the development and spread of western civilization,",,"""General bibliography"": p. [xxiii]-xxiv. ""Selected readings"" and ""Supplementary references"" at end of each chapter. Also available in digital form.",1900,history | education,,http://www.loc.gov/item/34010984/,https://www.loc.gov/item/34010984/,https://www.loc.gov/item/34010984/
fall of rome,"[Volume 5 ] The American educator; a new and thoroughly modern reference work designed to meet the needs of every age,",,,1924,encyclopedias and dictionaries,,http://www.loc.gov/item/24025668/resource/gdcmassbookdig.americaneducator05unse_0,https://www.loc.gov/item/24025668/resource/gdcmassbookdig.americaneducator05unse_0,https://www.loc.gov/item/24025668/resource/gdcmassbookdig.americaneducator05unse_0
fall of rome,History of Italy from the commencement of the Christian era to the present day;,,"xvi p., 1 l., 826 p. incl. illus., ports. 24 cm. Also available in digital form.",1882,history | italy,,http://www.loc.gov/item/04029159/,https://www.loc.gov/item/04029159/,https://www.loc.gov/item/04029159/
fall of rome,Young folks' history of the reformation.,,Published also under title: Popular history of the reformation. Also available in digital form.,1887,reformation,,http://www.loc.gov/item/34017926/,https://www.loc.gov/item/34017926/,https://www.loc.gov/item/34017926/
fall of rome,"Narrative and lyric poems, for students,",,Also available in digital form.,1909,english poetry,,http://www.loc.gov/item/09017683/,https://www.loc.gov/item/09017683/,https://www.loc.gov/item/09017683/
fall of rome,"The house of Caesar and the imperial disease,",,Also available in digital form.,1902,emperors | rome,,http://www.loc.gov/item/02001233/,https://www.loc.gov/item/02001233/,https://www.loc.gov/item/02001233/
fall of rome,"Popular history of the reformation,",,Also available in digital form.,1894,reformation,,http://www.loc.gov/item/34014832/,https://www.loc.gov/item/34014832/,https://www.loc.gov/item/34014832/
fall of rome,"On the constitution of the church and state,",,Also available in digital form.,1839,,,http://www.loc.gov/item/tmp82045424/,https://www.loc.gov/item/tmp82045424/,https://www.loc.gov/item/tmp82045424/
fall of rome,Luther by a Lutheran;,,Also available in digital form.,1853,"luther, martin",,http://www.loc.gov/item/34019082/,https://www.loc.gov/item/34019082/,https://www.loc.gov/item/34019082/
fall of rome,"Elements of political science,",,Also available in digital form.,1913,political science,,http://www.loc.gov/item/13015249/,https://www.loc.gov/item/13015249/,https://www.loc.gov/item/13015249/
fall of rome,"What is man? or, Creationism vs. evolutionism,",,Also available in digital form.,1908,origin | evolution | human beings,,http://www.loc.gov/item/08021499/,https://www.loc.gov/item/08021499/,https://www.loc.gov/item/08021499/
fall of rome,Western Europe in the fifth century;,,Also available in digital form.,1904,"europe | germanic invasions, 3rd-6th centuries | history | migrations of nations | 392-814 | rome",,http://www.loc.gov/item/05004473/,https://www.loc.gov/item/05004473/,https://www.loc.gov/item/05004473/
fall of rome,The chase of an heiress.,,Also available in digital form.,1896,,,http://www.loc.gov/item/08019821/,https://www.loc.gov/item/08019821/,https://www.loc.gov/item/08019821/
fall of rome,"Theological essays,",,Also available in digital form.,1877,"presbyterian church | doctrinal and controversial works | theology, doctrinal",,http://www.loc.gov/item/40016579/,https://www.loc.gov/item/40016579/,https://www.loc.gov/item/40016579/
fall of rome,"English literature, from the beginning to the Norman conquest;",,Bibliography: p. 325-334. Also available in digital form.,1898,"english literature | history and criticism | old english, ca. 450",,http://www.loc.gov/item/98001470/,https://www.loc.gov/item/98001470/,https://www.loc.gov/item/98001470/
fall of rome,Elementary economics,,Includes index. Also available in digital form.,1920,economics,,http://www.loc.gov/item/21002451/,https://www.loc.gov/item/21002451/,https://www.loc.gov/item/21002451/
fall of rome,"The American flower garden,",,Also available in digital form.,1909,flowers | gardening,,http://www.loc.gov/item/09011251/,https://www.loc.gov/item/09011251/,https://www.loc.gov/item/09011251/
fall of rome,Comparative literature,,Also available in digital form. Recat. to AACR2: vj15 10-24-96 LAC ael 2019-10-10 no edits (2 cards),1886,comparative literature,,http://www.loc.gov/item/11019750/,https://www.loc.gov/item/11019750/,https://www.loc.gov/item/11019750/
fall of rome,"The Christ of nineteen centuries,",,Also available in digital form.,1904,congregational churches | sermons | jesus christ,,http://www.loc.gov/item/04015371/,https://www.loc.gov/item/04015371/,https://www.loc.gov/item/04015371/
fall of rome,"The second coming, the judgment, and the kingdom of Christ; being lectures delivered during Lent, 1843, at St. George's, Bloomsbury",,Also available in digital form.,1844,"19th century | kingdom | jesus christ | sermons | sermons, english | church of england | judgment day | second advent",,http://www.loc.gov/item/33020555/,https://www.loc.gov/item/33020555/,https://www.loc.gov/item/33020555/
fall of rome,Studies in English;,,Also available in digital form.,1867,english language,,http://www.loc.gov/item/10029787/,https://www.loc.gov/item/10029787/,https://www.loc.gov/item/10029787/
fall of rome,"[Mar. 17, 1917] Motography ... Exploiting motion pictures",,,1917-03-17,,,http://www.loc.gov/item/xca12001192/resource/gdcmassbookdig.motography17elec-1917-03-17,https://www.loc.gov/item/xca12001192/resource/gdcmassbookdig.motography17elec-1917-03-17,https://www.loc.gov/item/xca12001192/resource/gdcmassbookdig.motography17elec-1917-03-17
fall of rome,"[Vol. 2, CHRON-GLOW] The new teachers' and pupils' cyclopaedia;",,,1913,encyclopedias and dictionaries,,http://www.loc.gov/item/13020510/resource/gdcmassbookdig.newteacherspupil02hols,https://www.loc.gov/item/13020510/resource/gdcmassbookdig.newteacherspupil02hols,https://www.loc.gov/item/13020510/resource/gdcmassbookdig.newteacherspupil02hols
fall of rome,"[Vol. 5, LAUREL - NITRO] The American educator; a new and thoroughly modern reference work designed to meet the needs of every age,",,,1923,encyclopedias and dictionaries,,http://www.loc.gov/item/23010617/resource/gdcmassbookdig.americaneducator05unse,https://www.loc.gov/item/23010617/resource/gdcmassbookdig.americaneducator05unse,https://www.loc.gov/item/23010617/resource/gdcmassbookdig.americaneducator05unse
fall of rome,"Classical antiquities; being part of the ""Manual of classical literature,""",,Also available in digital form.,1878,classical antiquities,,http://www.loc.gov/item/05011777/,https://www.loc.gov/item/05011777/,https://www.loc.gov/item/05011777/
fall of rome,"[(Vol. 8, STORY AND HISTORY)] Our wonder world; a library of knowledge ...",,,1914,encyclopedias and dictionaries,,http://www.loc.gov/item/14002198/resource/gdcmassbookdig.ourwonderworldal08unse,https://www.loc.gov/item/14002198/resource/gdcmassbookdig.ourwonderworldal08unse,https://www.loc.gov/item/14002198/resource/gdcmassbookdig.ourwonderworldal08unse
fall of rome,"Catalog of the Pedagogical library,",,Also available in digital form.,1907,bibliography | catalogs | best books | pennsylvania | education,,http://www.loc.gov/item/07013490/,https://www.loc.gov/item/07013490/,https://www.loc.gov/item/07013490/
fall of rome,"Principles of national economy,",,Also available in digital form.,1921,economics,,http://www.loc.gov/item/21016306/,https://www.loc.gov/item/21016306/,https://www.loc.gov/item/21016306/
fall of rome,'All hail' simple teachings on the Bible.,,Also available in digital form.,1911,,,http://www.loc.gov/item/unk80005747/,https://www.loc.gov/item/unk80005747/,https://www.loc.gov/item/unk80005747/
fall of rome,"Life and services of Gen. John A. Logan, as soldier and statesman;",,Also available in digital form.,1887,"logan, john alexander",,http://www.loc.gov/item/14009163/,https://www.loc.gov/item/14009163/,https://www.loc.gov/item/14009163/
fall of rome,"Cosmogony: the geological antiquity of the world,",,Also available in digital form.,1881,religion and science | evolution | cosmology,,http://www.loc.gov/item/31013181/,https://www.loc.gov/item/31013181/,https://www.loc.gov/item/31013181/
fall of rome,"New forces in old China; an unwelcome but inevitable awakening,",,Also available in digital form.,1904,politics and government | foreign relations | commerce | missions | china,,http://www.loc.gov/item/04032389/,https://www.loc.gov/item/04032389/,https://www.loc.gov/item/04032389/
fall of rome,"History and present condition of the Barbary states. Comprehending a view of their civil institutions, antiquities, arts, religion, literature, commerce, agriculture and natural productions",,On cover: The Family library. no. 73 Added t.-p. engraved: Barbary states. Also available in digital form.,1837,"history | africa, north",,http://www.loc.gov/item/44029570/,https://www.loc.gov/item/44029570/,https://www.loc.gov/item/44029570/
fall of rome,"History and present condition of the Barbary States: comprehending a view of their civil institutions, antiquities, arts, religion, literature, commerce, agriculture, and natural productions.",,Added t.-p.: Barbary states; with vignette. Also available in digital form. *na22 030 6-14-90,1835,"history | africa, north",,http://www.loc.gov/item/15022353/,https://www.loc.gov/item/15022353/,https://www.loc.gov/item/15022353/
fall of rome,"A manual of geography, containing a comprehensive exposition of the whole subject, adapted to any series of geographical text-books, for the use of pupils and teachers.",,Also available in digital form.,1883,geography | textbooks,,http://www.loc.gov/item/05025016/,https://www.loc.gov/item/05025016/,https://www.loc.gov/item/05025016/
fall of rome,"The normal: or, Methods of teaching the common branches, orthoepy, orthography, grammar, geography, arithmetic and elocution ...",,First published 1859. Also available in digital form.,1889,teaching,,http://www.loc.gov/item/06028201/,https://www.loc.gov/item/06028201/,https://www.loc.gov/item/06028201/
fall of rome,Hungary and Kossuth:,,Also available in digital form.,1852,history | uprising of | hungary,,http://www.loc.gov/item/03014288/,https://www.loc.gov/item/03014288/,https://www.loc.gov/item/03014288/
fall of rome,"Readings in medieval and modern history,",,"""Supplementary reading ... for a high school course in medieval and modern history.""--Pref. Also available in digital form.",1917,"history, modern | middle ages",,http://www.loc.gov/item/17025142/,https://www.loc.gov/item/17025142/,https://www.loc.gov/item/17025142/
fall of rome,Revelation and science...with an examination of certain statements put forth by the remaining authors of Essays and reviews.,,Also available in digital form.,1862,,,http://www.loc.gov/item/tmp82094738/,https://www.loc.gov/item/tmp82094738/,https://www.loc.gov/item/tmp82094738/
fall of rome,"Pioneer history of Wise County; from red men to railroads--twenty years of intrepid history,",,"""Advertisements"": p. 387-471. Also available in digital form.",1907,history | wise county (tex.),,http://www.loc.gov/item/08027370/,https://www.loc.gov/item/08027370/,https://www.loc.gov/item/08027370/
fall of rome,"The history of European Philosophy; an introductory book,",,Also available in digital form.,1917,history | philosophy,,http://www.loc.gov/item/17015443/,https://www.loc.gov/item/17015443/,https://www.loc.gov/item/17015443/
fall of rome,"The world in the crucible; an account of the origins & conduct of the great war,",,Also available in digital form.,1915,causes | world war,,http://www.loc.gov/item/15013829/,https://www.loc.gov/item/15013829/,https://www.loc.gov/item/15013829/
fall of rome,Theory and practice of teaching;,,Also available in digital form.,1885,teaching,,http://www.loc.gov/item/06030618/,https://www.loc.gov/item/06030618/,https://www.loc.gov/item/06030618/
fall of rome,Theory and practice of teaching:,,Also available in digital form.,1885,teaching,,http://www.loc.gov/item/06030622/,https://www.loc.gov/item/06030622/,https://www.loc.gov/item/06030622/
fall of rome,The papal conspiracy exposed...,,Also available in digital form.,1855,,,http://www.loc.gov/item/unk82080600/,https://www.loc.gov/item/unk82080600/,https://www.loc.gov/item/unk82080600/
fall of rome,"A brief history of ancient peoples, with some account of their monuments,",,Also available in digital form.,1909,"history, ancient",,http://www.loc.gov/item/09006265/,https://www.loc.gov/item/09006265/,https://www.loc.gov/item/09006265/
fall of rome,"A brief history of ancient peoples, with an account of their monuments, literature, and manners.",,Also available in digital form.,1881,"history, ancient",,http://www.loc.gov/item/03007266/,https://www.loc.gov/item/03007266/,https://www.loc.gov/item/03007266/
fall of rome,Character.,,Also available in digital form.,1872,character,,http://www.loc.gov/item/43041688/,https://www.loc.gov/item/43041688/,https://www.loc.gov/item/43041688/
fall of rome,"Harper's school history. A narrative of the general course of history from the earliest periods to the establishment of the American Constitution. Prepared with questions for the use of schools, and illustrated with 150 maps and engravings.",,Also available in digital form.,1884,"history | outlines, syllabi, etc",,http://www.loc.gov/item/03009314/,https://www.loc.gov/item/03009314/,https://www.loc.gov/item/03009314/
fall of rome,The complete pocket-guide to Europe;,,Also available in digital form.,1905,europe | guidebooks,,http://www.loc.gov/item/05010414/,https://www.loc.gov/item/05010414/,https://www.loc.gov/item/05010414/
fall of rome,A centennial commissioner in Europe.,,Also available in digital form.,1876,europe | description and travel,,http://www.loc.gov/item/03011732/,https://www.loc.gov/item/03011732/,https://www.loc.gov/item/03011732/
fall of rome,The eastern nations and Greece,,"""This little book is the first half of the second revision edition of the writer's Ancient history.""--Pref. to the 2d eev. ed. ""General bibliography"": p. 337-342. Also available in digital form.",1917,"history | history, ancient | greece",,http://www.loc.gov/item/17014801/,https://www.loc.gov/item/17014801/,https://www.loc.gov/item/17014801/
fall of rome,German culture;,,Also available in digital form.,1915,germany | civilization,,http://www.loc.gov/item/15017948/,https://www.loc.gov/item/15017948/,https://www.loc.gov/item/15017948/
fall of rome,"Germany and the Germans from an American point of view,",,Also available in digital form.,1913,"germany | national characteristics, german",,http://www.loc.gov/item/13012309/,https://www.loc.gov/item/13012309/,https://www.loc.gov/item/13012309/
fall of rome,"Germany and the Germans from an American point of view,",,Also available in digital form.,1914,"germany | national characteristics, german",,http://www.loc.gov/item/40037700/,https://www.loc.gov/item/40037700/,https://www.loc.gov/item/40037700/
fall of rome,"Souvenirs of travel,",,Also available in digital form.,1887,europe | description and travel,,http://www.loc.gov/item/03015502/,https://www.loc.gov/item/03015502/,https://www.loc.gov/item/03015502/
fall of rome,The world: historical and actual.,,Also available in digital form.,1886,world history,,http://www.loc.gov/item/03028676/,https://www.loc.gov/item/03028676/,https://www.loc.gov/item/03028676/
fall of rome,"The world: historical and actual. What has been and what is.  Our globe in its relations to others worlds, and before man.  Ancient nations in the order of their antiquity.  The middle ages and their darkness.  The present peoples of the earth...together with useful and instructive charts, reference tables of history, finance, commerce and literature from B.C. 1500, to the present time...",,Also available in digital form.,1882,world history,,http://www.loc.gov/item/03028675/,https://www.loc.gov/item/03028675/,https://www.loc.gov/item/03028675/
fall of rome,"Europe since 1815,",,Also available in digital form.,1910,europe | history,,http://www.loc.gov/item/15004651/,https://www.loc.gov/item/15004651/,https://www.loc.gov/item/15004651/
fall of rome,"Europe since 1815,",,Bibliography: p. 737-772. Also available in digital form.,1910,europe | history,,http://www.loc.gov/item/10014509/,https://www.loc.gov/item/10014509/,https://www.loc.gov/item/10014509/
fall of rome,"Daniel and the Revelation; the response of history to the voice of prophecy, a verse by verse study of these important books of the Bible,",,Also available in digital form.,1907,revelation | daniel | commentaries | bible,,http://www.loc.gov/item/07026322/,https://www.loc.gov/item/07026322/,https://www.loc.gov/item/07026322/
fall of rome,Daniel and the Revelation;,,Also available in digital form.,1904,revelation | daniel | commentaries | bible,,http://www.loc.gov/item/39022501/,https://www.loc.gov/item/39022501/,https://www.loc.gov/item/39022501/
fall of rome,"Daniel and the Revelation; the response of history to the voice of prophecy,",,Also available in digital form.,1912,,,http://www.loc.gov/item/13010880/,https://www.loc.gov/item/13010880/,https://www.loc.gov/item/13010880/
fall of rome,Daniel and the Revelation,,Also available in digital form.,1897,revelation | daniel | commentaries | bible,,http://www.loc.gov/item/45034000/,https://www.loc.gov/item/45034000/,https://www.loc.gov/item/45034000/
fall of rome,"A compendious abstract of the history of the church of Christ,",,Also available in digital form. Also available in digital form.,1814,church history,,http://www.loc.gov/item/49037511/,https://www.loc.gov/item/49037511/,https://www.loc.gov/item/49037511/
fall of rome,Uncle Sam's Bible,,Also available in digital form.,1895,free thought,,http://www.loc.gov/item/unk83021408/,https://www.loc.gov/item/unk83021408/,https://www.loc.gov/item/unk83021408/
fall of rome,The complete works of Frank Norris,,Also available in digital form.,1903,,,http://www.loc.gov/item/45028570/,https://www.loc.gov/item/45028570/,https://www.loc.gov/item/45028570/
fall of rome,"History of old Germantown,",,Also available in digital form.,1907,"history | germantown (philadelphia, pa.)",,http://www.loc.gov/item/07041556/,https://www.loc.gov/item/07041556/,https://www.loc.gov/item/07041556/
fall of rome,The science of politics,,Also available in digital form.,1883,political science,,http://www.loc.gov/item/09025067/,https://www.loc.gov/item/09025067/,https://www.loc.gov/item/09025067/
fall of rome,Report of the Mississippi historical commission.,,Also available in digital form.,1902,mississippi | sources | history,,http://www.loc.gov/item/02028696/,https://www.loc.gov/item/02028696/,https://www.loc.gov/item/02028696/
fall of rome,"Historical survey of pre-Christian education,",,Replace; LC copy replaced by preservation microfilm Also available in digital form.,1900,history | education,,http://www.loc.gov/item/00003703/,https://www.loc.gov/item/00003703/,https://www.loc.gov/item/00003703/
fall of rome,History of the Christian Church from the fourth to the twelfth century.,,Also available in digital form.,1856,"church history | middle ages, 600",,http://www.loc.gov/item/24010096/,https://www.loc.gov/item/24010096/,https://www.loc.gov/item/24010096/
fall of rome,The pilgrim's wallet;,,Also available in digital form.,1866,europe | description and travel,,http://www.loc.gov/item/04020827/,https://www.loc.gov/item/04020827/,https://www.loc.gov/item/04020827/
fall of rome,"Queed, a novel",,Also available in digital form.,1914,,,http://www.loc.gov/item/42028979/,https://www.loc.gov/item/42028979/,https://www.loc.gov/item/42028979/
fall of rome,"Brief institutes of general history: being a companion volume to the author's Brief institutes of our constitutional history, English and American.",,Also available in digital form.,1887,history | world history | study and teaching,,http://www.loc.gov/item/02029550/,https://www.loc.gov/item/02029550/,https://www.loc.gov/item/02029550/
fall of rome,"A brief course in the history of education,",,Also available in digital form.,1912,history | education,,http://www.loc.gov/item/12014445/,https://www.loc.gov/item/12014445/,https://www.loc.gov/item/12014445/
fall of rome,"A brief course in the history of education,",,Also available in digital form.,1907,history | education,,http://www.loc.gov/item/07024143/,https://www.loc.gov/item/07024143/,https://www.loc.gov/item/07024143/
fall of rome,"English literature,",,Also available in digital form.,1918,english literature | history and criticism,,http://www.loc.gov/item/18014849/,https://www.loc.gov/item/18014849/,https://www.loc.gov/item/18014849/
fall of rome,"English literature,",,"""Some useful books"" at end of each chapter. Also available in digital form.",1912,english literature | history and criticism,,http://www.loc.gov/item/12017970/,https://www.loc.gov/item/12017970/,https://www.loc.gov/item/12017970/
fall of rome,"Illustrated history of ancient literature, oriental and classical,",,Also available in digital form.,1890,history and criticism | oriental literature | classical literature,,http://www.loc.gov/item/11017309/,https://www.loc.gov/item/11017309/,https://www.loc.gov/item/11017309/
fall of rome,"Attila, king of the Huns.",,Also available in digital form.,1838,attila,,http://www.loc.gov/item/25017774/,https://www.loc.gov/item/25017774/,https://www.loc.gov/item/25017774/
fall of rome,The apple ... What it is. How to grow it. Its commercial and economic importance.,,Also available in digital form.,1898,apples,,http://www.loc.gov/item/02028252/,https://www.loc.gov/item/02028252/,https://www.loc.gov/item/02028252/
fall of rome,"The citizens' guide; or, Modern Americanism; the laws and government of our country and insular possessions",,Also available in digital form.,1905,,,http://www.loc.gov/item/05036491/,https://www.loc.gov/item/05036491/,https://www.loc.gov/item/05036491/
fall of rome,"Europa; or, Notes of a recent ramble through England, France, Italy, and Switzerland.",,Also available in digital form.,1852,europe | description and travel,,http://www.loc.gov/item/49039285/,https://www.loc.gov/item/49039285/,https://www.loc.gov/item/49039285/
fall of rome,"[Vol. 3, Nations] The standard history of all nations and races : containing a record of all the peoples of the world from the earliest historical times, with a description of their homes, customs, and religions ; their temples, monuments, literature, and art",,,1899,world history,,http://www.loc.gov/item/99002780/resource/gdcmassbookdig.standardhistoryo03elli,https://www.loc.gov/item/99002780/resource/gdcmassbookdig.standardhistoryo03elli,https://www.loc.gov/item/99002780/resource/gdcmassbookdig.standardhistoryo03elli
fall of rome,"Leading figures in European history,",,"""Sketches of the leading figures of the past, illustrating the growth of ideas, and principles which have contributed to form present-day Europe.""--Pref. Printed in Great Britain. Also available in digital form.",1912,europe | biography,,http://www.loc.gov/item/13010923/,https://www.loc.gov/item/13010923/,https://www.loc.gov/item/13010923/
fall of rome,Letters of a citizen haberdasher to a young friend.,,Also available in digital form.,1847,,,http://www.loc.gov/item/21010591/,https://www.loc.gov/item/21010591/,https://www.loc.gov/item/21010591/
fall of rome,Shall liberty die?,,Also available in digital form.,1897,,,http://www.loc.gov/item/unk83000359/,https://www.loc.gov/item/unk83000359/,https://www.loc.gov/item/unk83000359/
fall of rome,"The struggles and triumphs of the truth,",,Also available in digital form.,1910,christianity,,http://www.loc.gov/item/10014644/,https://www.loc.gov/item/10014644/,https://www.loc.gov/item/10014644/
fall of rome,The student-life of Germany:,,"First edition, London, 1841. Also available in digital form.",1842,germany | students,,http://www.loc.gov/item/07007645/,https://www.loc.gov/item/07007645/,https://www.loc.gov/item/07007645/
fall of rome,Studies in general history,,Also available in digital form.,1895,"history | outlines, syllabi, etc",,http://www.loc.gov/item/03000226/,https://www.loc.gov/item/03000226/,https://www.loc.gov/item/03000226/
fall of rome,Studies in general history,,Also available in digital form. Wilson Copy: Signed by Wilson. LAC ael 2022-01-25 update (1 card),1885,"history | autographs (provenance) | dlc | outlines, syllabi, etc",,http://www.loc.gov/item/03000227/,https://www.loc.gov/item/03000227/,https://www.loc.gov/item/03000227/
fall of rome,Studies in theosophy.,,Also available in digital form.,1890,,,http://www.loc.gov/item/unk83008404/,https://www.loc.gov/item/unk83008404/,https://www.loc.gov/item/unk83008404/
fall of rome,"[Vol. 9, STUDY AND INSTRUCTION] International reference work; a library of history, geography, biography, biology, literature, economics, civics, arts, sciences, discoveries, explorations, inventions, commerce, etc. ...",,,1923,encyclopedias and dictionaries,,http://www.loc.gov/item/23008178/resource/gdcmassbookdig.internationalref09unse,https://www.loc.gov/item/23008178/resource/gdcmassbookdig.internationalref09unse,https://www.loc.gov/item/23008178/resource/gdcmassbookdig.internationalref09unse
fall of rome,"The standard dictionary of facts : history, language, literature, biography, geography, travel, art, government, politics, industry, invention, commerce, science, education, natural history, statistics and miscellany",,Also available in digital form.,1912,encyclopedias and dictionaries,,http://www.loc.gov/item/12002946/,https://www.loc.gov/item/12002946/,https://www.loc.gov/item/12002946/
fall of rome,"[(Vol. 6, KURDISTAN-MORMONS)] The World book; organized knowledge in story and picture,",,,1919,encyclopedias and dictionaries,,http://www.loc.gov/item/19017493/resource/gdcmassbookdig.worldbookorganiz06unse_1,https://www.loc.gov/item/19017493/resource/gdcmassbookdig.worldbookorganiz06unse_1,https://www.loc.gov/item/19017493/resource/gdcmassbookdig.worldbookorganiz06unse_1
fall of rome,"Outlines of universal history, designed as a text-book and for private reading,",,Also available in digital form.,1885,world history,,http://www.loc.gov/item/06023641/,https://www.loc.gov/item/06023641/,https://www.loc.gov/item/06023641/
fall of rome,An introduction to the literature of the New Testament.,,"Series title in part at head of t.-p. ""Literary sources of N. T."": p. 21-35. Also available in digital form.",1915,introductions | new testament | bible,,http://www.loc.gov/item/35031062/,https://www.loc.gov/item/35031062/,https://www.loc.gov/item/35031062/
fall of rome,"[(Vol. 4, DORIC ORDER-GASTRO)] Winston's cumulative ... encyclopedia...",,,1923,,,http://www.loc.gov/item/tmp83026656/resource/gdcmassbookdig.winstonscumulati04unse,https://www.loc.gov/item/tmp83026656/resource/gdcmassbookdig.winstonscumulati04unse,https://www.loc.gov/item/tmp83026656/resource/gdcmassbookdig.winstonscumulati04unse
fall of rome,"[Vol. II, BLO-COR] The National encyclopedia for the home, school and library ...",,,1923,encyclopedias and dictionaries,,http://www.loc.gov/item/23017447/resource/gdcmassbookdig.nationalencyclopunse,https://www.loc.gov/item/23017447/resource/gdcmassbookdig.nationalencyclopunse,https://www.loc.gov/item/23017447/resource/gdcmassbookdig.nationalencyclopunse
fall of rome,Twelve messages from the spirit John Quincy Adams,,Also available in digital form.,1859,spiritualism,,http://www.loc.gov/item/11005298/,https://www.loc.gov/item/11005298/,https://www.loc.gov/item/11005298/
fall of rome,"Outlines of the world's history, ancient, mediæval, and modern, with special relation to the history of civilization and the progress of mankind ...",,First edition published 1874. Also available in digital form.,1875,"history | outlines, syllabi, etc",,http://www.loc.gov/item/32017021/,https://www.loc.gov/item/32017021/,https://www.loc.gov/item/32017021/
fall of rome,"Outlines of the world's history : ancient, mediæval, and modern,  with special relation to the history of civilization and the progress of mankind",,Also available in digital form.,1880,"history | world history | outlines, syllabi, etc",,http://www.loc.gov/item/31018089/,https://www.loc.gov/item/31018089/,https://www.loc.gov/item/31018089/
fall of rome,"Outlines of the world's history, ancient, mediæval, and modern, with special relation to the history of civilization and the progress of mankind ...",,"First edition, 1874. Also available in digital form. LAC seg 2022-02-01 update (1 card)",1870,world history,,http://www.loc.gov/item/17020698/,https://www.loc.gov/item/17020698/,https://www.loc.gov/item/17020698/
fall of rome,"From Pericles to Philip,",,Includes index. Also available in digital form.,1917,history | civilization | greece,,http://www.loc.gov/item/18005491/,https://www.loc.gov/item/18005491/,https://www.loc.gov/item/18005491/
fall of rome,"The devil in the church,",,Also available in digital form.,1902,protestant authors | doctrinal and controversial works | catholic church,,http://www.loc.gov/item/02026082/,https://www.loc.gov/item/02026082/,https://www.loc.gov/item/02026082/
