keyword,title,creator,abstract,date,subject,publisher,id
carolingien,"Catalogue d'une Collection fort intéressante de Monnaies Carolingiennes, de monnaies d'or, argent et cuivre des divers états de l'Europe et d'outremer et d'une belle série de médailles historiques, ... : 1er juin 1898 / Jacques Schulman",,"Vendeur : Schulman, Jacob ""Jacques"" (1849-1914). Vendeur",1898,Numismatique,Impr. A. J. Michielsen (Amersfoort),https://gallica.bnf.fr/ark:/12148/bpt6k30415904
carolingien,"L'Aquitaine carolingienne : 778-987 / par Léonce Auzias,... ; [préface par S. Auzias]","Auzias, Léonce (1895-1934). Auteur du texte",Collection : Bibliothèque méridionale ; XXVIII,1937,Aquitaine (France) -- Moyen âge; France -- 687-987 (Carolingiens),H. Didier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54603227
carolingien,"[Catalogue. Monnaies grecques, romaines, carolingiennes, capétiennes et françaises, vol. 2]",,[Vente. Numismatique. 1934-12-14],1934,,Etienne Bourgey,https://gallica.bnf.fr/ark:/12148/bpt6k9781850p
carolingien,"Du manuscrit carolingien au livre d'aujourd'hui : [exposition], Nice, Galerie des Ponchettes, 1969 / Bibliothèque nationale ; catalogue réd. par Erwana Brin, Jacqueline Guilbaud,... et François Avril,...","Brin, Erwana (1916-1969). Auteur du texte; Zeugschmitt, Jacqueline. Auteur du texte; Avril, François (1938-....). Auteur du texte; Galerie des Ponchettes (Nice). Auteur du texte",[Exposition. Nice. 1969],1969,Histoire du livre,Bibliothèque nationale (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k64593486
carolingien,"Les derniers carolingiens : d'après Richer et d'autres sources originales / texte traduit et établi par Ernest Babelon,...",Richer de Reims. Auteur du texte,Collection : Petits mémoires sur l'histoire de France ; II,1878,,la Société bibliographique (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6303285n
carolingien,"Numismatique - Monnaies antiques grecques, romaines - Monnaies gauloises - Monnaies mérovingiennes et carolingiennes - Monnaies médiévales, royales, féodales, provinciales, étrangères, ... / Phidias Thomas Teirlynck",,[Vente. Art. 2016-06-07. Paris],2016,Numismatique,Phidias Thomas Teirlynck (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9778340g
renaissance carolingienne,"Littérature latine au Moyen Age. De la renaissance carolingienne à saint Anselme / par J. de Ghellinck,...","Ghellinck, Joseph de (1872-1950). Auteur du texte",Collection : Bibliothèque catholique des sciences religieuses,1939,,Bloud et Gay (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k33884664
clovis,"Clovis et Clotilde, scène lyrique. Paroles de M. Aug. Lamey, musique de M. Alexandre Piccini","Lamey, August. Auteur du texte",Avec mode texte,1843,,(Strasbourg),https://gallica.bnf.fr/ark:/12148/bpt6k6230436h
clovis,"Clovis, ou Le premier sacre, tragédie lyrique en cinq actes , par E. Théaulon et de Rancé...","Théaulon, Emmanuel (1787-1841). Auteur du texte; Rancé, Jacques François de (1769-18..). Auteur du texte",Appartient à l’ensemble documentaire : ChArdenn1,1825,,les principaux libraires (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k840137k
clovis,Clovis et son époque ; par M. C. G.,,Avec mode texte,1860,Clovis I (0465-0511),Mame (Tours),https://gallica.bnf.fr/ark:/12148/bd6t54173078v
clovis,"Vie de sainte Clotilde, reine de France, suivie d'un Précis mêlé d'anecdotes, concernant les moeurs et les coutumes des premiers siècles de la monarchie française (Nouvelle édition, revue et corrigée) / par Mme de Renneville","Renneville, Sophie de (1772-1822). Auteur du texte",Avec mode texte,1846,Clovis I (0465-0511),A. Mame (Tours),https://gallica.bnf.fr/ark:/12148/bd6t5413638s
clovis,"Clovis Dardentor (4e édition) / par Jules Verne... ; illustrations par L. Benett [""sic"" pour George Roux]","Verne, Jules (1828-1905). Auteur du texte",[Clovis Dardentor (français)],1896,,J. Hetzel et Cie (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6524626h
clovis,"Vie de Sainte Clotilde, reine de France, femme du grand Clovis , suivie d'un Précis mêlé d'anecdotes, concernant les moeurs et coutumes des premiers siècles de la monarchie française... par Mme de Renneville","Renneville, Sophie de (1772-1822). Auteur du texte",Avec mode texte,1809,Clovis I (0465-0511),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k851871c
clovis,"Vie de Sainte Clotilde, reine de France, femme du grand Clovis , suivie d'un Précis mêlé d'anecdotes, concernant les moeurs et coutumes des premiers siècles de la monarchie française... par Mme de Renneville,... Deuxième édition, revue et corrigée...","Renneville, Sophie de (1772-1822). Auteur du texte",Avec mode texte,1829,Clovis I (0465-0511),C. Villet (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k8518768
clovis,Etude sur les chartes de fondation de l'Abbaye de Saint-Pierre-le-Vif : le diplôme de Clovis et la charte de Théodechilde / par M. Maurice Prou,"Prou, Maurice. Auteur du texte",Appartient à l’ensemble documentaire : Bourgogn1,1894,,impr. de P. Duchemin (Sens),https://gallica.bnf.fr/ark:/12148/bpt6k67498j
clovis,"Clovis Dardentor, par Jules Verne... Illustrations par L. Benett... Gravures en chromotypographie","Verne, Jules (1828-1905). Auteur du texte",[Clovis Dardentor (français)],1896,,J. Hetzel (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5751107v
clovis,"Histoire de sainte Clotilde , par Roussel Saint-Georges",Roussel Saint-Georges. Auteur du texte,Avec mode texte,1883,Clovis I (0465-0511),G. Téqui (Paris),https://gallica.bnf.fr/ark:/12148/bd6t54205389m
clovis,"Lettre sur le nouveau poème de Clovis , par M. P. V. D. G.","Gomez, Madeleine-Angélique de (1684-1770). Auteur du texte",Avec mode texte,1725,,P. Prault (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k61248764
clovis,"Baptême de Clovis, par J.-B. Buzy,...","Buzy, J.-B.. Auteur du texte",Appartient à l’ensemble documentaire : ChArdenn1,1854,,impr. de P. Regnier (Reims),https://gallica.bnf.fr/ark:/12148/bpt6k5846517w
clovis,"Clovis Gosselin, par Alphonse Karr","Karr, Alphonse (1808-1890). Auteur du texte",Contient une table des matières,1851,,V. Lecou (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5664660p
clovis,De la conquête et de Clovis / par Augte Nougarède de Fayet,"Nougarède de Fayet, Auguste (1811-1853). Auteur du texte",Contient une table des matières,1843,Clovis Ier (0465-0511 ; roi des Francs),C. Gosselin (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k725306
clovis,"Clovis / par Godefroid Kurth,...","Kurth, Godefroid (1847-1916). Auteur du texte; Demaison, Louis (1852-1938). Auteur du texte",Comprend : Le lieu de baptême de Clovis,1896,Clovis Ier (0465-0511 ; roi des Francs),A. Mame et fils (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k7050550d
clovis,"Épistre de saint Remy au roy Clovis, premier chrestien, pour bien régner",Remi (0437?-0533 ; saint). Auteur du texte,Appartient à l’ensemble documentaire : ChArdenn1,1825,,impr. de J.-M. Eberhart (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k424535v
clovis,"Dissertation sur plusieurs points de l'histoire des enfans de Clovis, premier du nom, roi de France, et sur quelques usages des Francs ... par M. Lebeuf,...","Lebeuf, Jean (1687-1760). Auteur du texte",Appartient à l’ensemble documentaire : Picardi1,1742,"France (476-687, Mérovingiens)",(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k96075161
clovis,"Histoire de sainte Clotilde, reine de France / par Renaud de Rouvray","Renaud de Rouvray, J.-M.-E.. Auteur du texte",Avec mode texte,1841,Clovis I (0465-0511),Société de Saint-Nicolas (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5413534z
clovis,"Clotilde, ou Le triomphe du christianisme chez les Francs / par Mme Car. Falaize, née Jacquemain","Falaize, Caroline (1792-1851). Auteur du texte",Avec mode texte,1848,Clovis I (0465-0511),L. Lefort (Lille),https://gallica.bnf.fr/ark:/12148/bd6t54136484
clovis,14 juillet : prise de la Bastille en 1789 / [signé : Clovis Hugues],"Hugues, Clovis (1851-1907). Auteur du texte",Avec mode texte,1881,,impr. Crémieu (Marseille),https://gallica.bnf.fr/ark:/12148/bpt6k312993d
clovis,"Clovis Bourbon : excursion dans le vingtième siècle / par Ernest Jonchère,...","Jonchère, Ernest. Auteur du texte",Avec mode texte,1868,,Librairie internationale (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5386644x
clovis,Sainte Clotilde / abbé L. Poulin,"Poulin, Louis. Auteur du texte",Avec mode texte,1899,Clotilde (0475?-0545 ; sainte); Clovis I (0465-0511),Maison de la Bonne presse (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1177694n
clovis,"La Clovisiade, ou Le triomphe du christianisme en France : poème héroïque, dédié à la France catholique et guerrière, sous les auspices de la Reine des Anges. (7e livraison), Chants XI-XII / par Darodes de Lilebonne,...",Darrodes de Lillebonne (1781-1838). Auteur du texte,Avec mode texte,1827-1830,,"au bureau de ""l'Athlète du christianisme"" (Paris)",https://gallica.bnf.fr/ark:/12148/bpt6k5445648h
clovis,De l'interprétation d'une lettre de S. Remi à Clovis / [Signé : A. Lecoy de La Marche],"Lecoy de La Marche, Albert (1839-1897). Auteur du texte",,18..,,impr. de A. Lainé et J. Havard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k69527s
clovis,"Jubilé national accordé à la France par N. S. père le pape Léon XIII, par lettres apostoliques du 8 janvier 1896, à l'occasion du XIVe centenaire du baptême de Clovis / Diocèse de Fréjus et Toulon","Église catholique. Diocèse (Fréjus, Var / Toulon). Auteur du texte",Appartient à l’ensemble documentaire : PACA1,1896,,(Toulon),https://gallica.bnf.fr/ark:/12148/bpt6k5496420f
clovis,"La Clovisiade, ou Le triomphe du christianisme en France , poëme héroïque... par Darode de Lilebonne,... Tome premier [-second].",Darrodes de Lillebonne (1781-1838). Auteur du texte,Avec mode texte,1826,,impr. de Béthune (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k97387163
clovis,"Les Illustres revenants, ou Paris visité par les morts, par Clovis Détranchant","Détranchant, Clovis. Auteur du texte",Avec mode texte,1844,,Desloges (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5660855t
clovis,"Voyages dans l'ancienne France, sous Clovis et Charlemagne. Tome 1 / , dans les cinquième, sixième et neuvième siècles de l'ère chrétienne, par Antoine Miéville","Miéville, Antoine (1766-1852). Auteur du texte",Avec mode texte,1810,,N. Barba (Paris),https://gallica.bnf.fr/ark:/12148/bd6t5372355c
clovis,"La chronique des énervés, princes mérovingiens, fils de Clovis II et de sainte Bathilde, et moines de l'abbaye de Jumièges : dissertation historique / par Émile Savalle","Savalle, Émile (1834-1902). Auteur du texte",Appartient à l’ensemble documentaire : HNormand1,1868,,(Rouen),https://gallica.bnf.fr/ark:/12148/bpt6k5603591x
clovis,"Sainte Théodechilde : vierge, fille de Clovis, fondatrice du monastère de Saint-Pierre-le-Vif à Sens et du pèlerinage de Notre-Dame-des-Miracles à Mauriac : (498-560) / par l'abbé J.-B. Chabau,...","Chabau, Jean-Baptiste (1840-1898). Auteur du texte",Appartient à l’ensemble documentaire : Auvergn1,1883,Théodechilde (sainte ; 04.. ?-056. ?),Impr. de L. Bonnet-Picut (Aurillac),https://gallica.bnf.fr/ark:/12148/bpt6k209252z
clovis,"Clovis : poème en 16 chants dédié à M. de l'Abadie d'Aydren,... ; suivi d'une Ode à Napoléon III / par Siméon","Siméon, Charles. Auteur du texte",Appartient à l’ensemble documentaire : LangRous1,1855,,J. Dumaine (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5542558v
clovis,"Panégyrique de sainte Clotilde : prononcé dans l'église de Sainte-Clotilde, à Paris, le 20 mai 1860 / par M. l'abbé Henri Perreyve","Perreyve, Henri (1831-1865). Auteur du texte",Avec mode texte,1860,Clovis I (0465-0511),A. Le Clère (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k64593434
clovis,"Le vieux Bouquin, mélodie. Poésie de Clovis Souchère. Musique de A. Naudier","Naudier, A.. Compositeur",Avec mode texte,1911,,E. Régis (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k8887189
clovis,"Le docteur C. Surville, médecin à Toulouse... sa vie, ses oeuvres : biographie / par A. Samson,...","Samson, Auguste. Auteur du texte",Appartient à l’ensemble documentaire : MidiPyren1,1878,"Surville, Clovis (1835-1905)",(Toulouse),https://gallica.bnf.fr/ark:/12148/bpt6k1180992z
clovis,"Appel au peuple gaulois, par un barde de la secte des Druides sous le règne de Clovis, fondateur de la monarchie française / [signé Darodes Lillebonne]",Darrodes de Lillebonne (1781-1838). Auteur du texte,Avec mode texte,1832,,Dentu (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5600489k
clovis,"Clovis, ou La France chrestienne . Poème reveu exactement, & augmenté d'inventions, & des actions merveilleuses du Roi... Par J. Desmarests,... Troisième édition","Desmarets de Saint-Sorlin, Jean (1595-1676). Auteur du texte",Appartient à l’ensemble documentaire : GTextes1,1673,,"A Paris, chez Claude Cramoisy, ruë Saint Jacques, proche le college du Plessis, au Sacrifice d'Abel. M.DC.LXXIII. Avec privilege du Roi.",https://gallica.bnf.fr/ark:/12148/bpt6k6565935x
clovis,"Le baptême de Clovis et la vocation de la France, d'après le XIIe chapitre de l'Apocalypse / par F. Lunet,...","Lunet, Félix. Auteur du texte",Appartient à l’ensemble documentaire : MidiPyren1,1896,Baptême de Clovis,E. Carrière (Rodez),https://gallica.bnf.fr/ark:/12148/bpt6k55407q
clovis,Lettre d'un apache à Armand. Paroles de Clovis Souchère. Musique de L.-A. Droccos,"Droccos, L. A. (18..-1926). Fonction indéterminée",Avec mode texte,1910,,"Association des compositeurs de musique, poetes et chansonniers (Paris)",https://gallica.bnf.fr/ark:/12148/bpt6k11585712
clovis,"Quelques observations sur la lettre de M. Des Marets à M. l'abbé de La Chambre, concernant un discours apologétique pour Virgile, avec des considérations sur le poème de Clovis ; composées par M. de Marolles,... en 1673","Marolles, Michel de (1600-1681). Auteur du texte",Avec mode texte,1673,,J. Langlois (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6275963s
clovis,"Histoire de France avant Clovis ; précédant & faisant partie de l' ""Histoire de France"", commencée par MM. Velly & Villaret, & continuée par M. Garnier, historiographe du roi... par M. Laureau, écuyer, historiographe de monseigneur comte d'Artois. Enrichie de médailles gravées en taille-douce","Laureau de Saint-André, Pierre (1748-1845). Auteur du texte",Avec mode texte,1789,,"A Paris, chez Nyon l'âné, & fils, libraires, rue du Jardinet. M. DCC. LXXXIX. Avec approbation, et privilege du Roi",https://gallica.bnf.fr/ark:/12148/bpt6k10432516
clovis,"Saint Vaast, catéchiste de Clovis et apôtre des Atrébates / [par l'abbé A. Cuvillier]","Cuvillier, Alfred (Abbé). Auteur du texte",Appartient à l’ensemble documentaire : NordPdeC1,1863,,impr. de Dechristé (Douai),https://gallica.bnf.fr/ark:/12148/bpt6k5723734c
clovis,"A la mémoire de M. Clovis-Joseph Soret, juge de paix du canton de Creil, né à Vervins (Aisne) le 1er janvier 1817, décédé à Creil (Oise) le 7 avril 1888",,Avec mode texte,1888,"Soret, Clovis-Joseph",Impr. de C. Poette (Saint-Quentin),https://gallica.bnf.fr/ark:/12148/bpt6k96491594
clovis,Près de 120 000 élèves attendus dans les premier et second degrés d'ici 2030,Institut national de la statistique et des études économiques (France). Direction régionale (Guyane). Auteur du texte,"Comprend : Autres auteurs : Horatius-Clovis, Hugues ; Gragnic, Barbara",2016,Prévision économique; Effectifs scolaires; Scolarité obligatoire; Prévision à long terme,Insee Antilles-Guyane (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n0jp
clovis,"Recueil des costumes français, ou Collection des plus belles statues et figures françaises, des armes, des armures, des instruments, des meubles, etc., dessinés d'après les monuments, manuscrits, peintures et vitraux, avec un texte explicatif suivi d'une notice historique et cronologique ; devant servir à l'histoire de l'art du dessin en France, depuis Clovis jusqu'à Napoléon Premier inclusivement. Tome 1 / ; dédié à Sa Majesté l'impératrice Joséphine. Rédigé, dessiné et publié par MM. F. Beaunier et L. Rathier. Tome premier[-second]","Beaunier, Firmin (1782-1867). Auteur du texte; Rathier, Louis (1779-1832). Auteur du texte",Avec mode texte,1810-1812,Costume -- France,"A Paris. Se trouve chez M. Rathier, rue Childebert, no 9 ; et à la librairie de Firmin Didot, rue Jacob, no 24. 1810[-1812]",https://gallica.bnf.fr/ark:/12148/bpt6k1519688v
clovis,La France chrétienne à Reims en 1896. 14e centenaire du baptême de Clovis et des Francs,,Avec mode texte,1897,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1184546k
clovis,"Hausse des prix de 0,9 % sur quatre mois : Indice des prix à la consommation – Martinique – Novembre 2021",Institut national de la statistique et des études économiques (France). Service interrégional Antilles-Guyane. Service régional (Martinique). Auteur du texte,"Comprend : Autres auteurs : Clotail, Clovis",2022,Indicateurs économiques; Indice des prix à la consommation,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p079hwxm
clovis,"Considérations sur l'esprit militaire des Francs et des François, depuis les commencemens du règne de Clovis, en 482, jusqu'à la fin de celui de Henri IV en 1610. Partie 1 / ... Précédées des mêmes recherches sur les Gaulois et sur les Germains. Première partie, contenant la dynastie des Mérovingiens. Par M. de Sigrais,...","Bourdon de Sigrais, Claude-Guillaume (1715-1791). Auteur du texte",Avec mode texte,1786,,Mérigot (Paris),https://gallica.bnf.fr/ark:/12148/bd6t53940331
clovis,L'affaire de la brasserie d'à côté : scène comique / paroles & musique de Gerny ; créée par Clovis à la Scala,"Gerny, Ernest (1851-1915). Compositeur. Parolier",Avec mode texte,1894,,E. Benoît (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k1162429j
clovis,"Hausse des prix de 1 % au dernier trimestre et de 2,3 % sur un an : Indice des prix à la consommation - Guadeloupe – Juillet 2021",Institut national de la statistique et des études économiques (France). Service régional (Basse-Terre). Auteur du texte,"Comprend : Autres auteurs : Clotail, Clovis",2021,Indice des prix à la consommation; Indicateurs économiques,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p073b8zj
clovis,"Vers : la petite femme, la petite cousine, Sicète, les marionnettes, Franchette, le baiser, le premier bébé (3e éd.) / Clovis Hughes [""sic""]","Hugues, Clovis (1851-1907). Auteur du texte","Collection : Anthologie contemporaine des écrivains français et belges ; série 2, vol. 22, n° 10",1888,,Messageries de la Presse (Bruxelles),https://gallica.bnf.fr/ark:/12148/bpt6k5437403k
charlemagne,Charlemagne / Benjamin Rabier,,Collection : Petite collection enfantine,1939,,Garnier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6567026g
charlemagne,"Étude historique sur la Saint-Charlemagne. Lecture faite... à la Société des études historiques le 23 avril 1882 par Eugène d'Auriac,...","Auriac, Eugène d' (1815-1891). Auteur du texte",Avec mode texte,1882,,,https://gallica.bnf.fr/ark:/12148/bpt6k64621958
charlemagne,"Charlemagne, ou le Fondateur des établissements d'instruction publique en France, patron de l'Université, par M. Prosper Collard,...","Collard, Prosper. Auteur du texte",Avec mode texte,1869,,impr. de V. Goupy (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6200969s
charlemagne,"Irène et Charlemagne, ou L'Empire d'Orient, par M. Émile Lambert,... : tragédie en cinq actes","Lambert, Émile (18..-18.. ; républicain). Auteur du texte",Avec mode texte,1852,,impr. de C. Delahais (Pont L'Évêque),https://gallica.bnf.fr/ark:/12148/bpt6k321885g
charlemagne,"Lettres historiques. Charlemagne et Louis-Philippe, par M. Frédéric Dollé,...","Dollé, Frédéric. Auteur du texte",Avec mode texte,1838,,J. Tessier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5565470f
charlemagne,"Description de la Bible écrite par Alchuin de l'an 778 à 800, et offerte par lui à Charlemagne le jour de son couronnement à Rome, l'an 801 . Par son propriétaire M. J. H. de Speyr-Passavant,...","Fontaine, Pierre Julien (pseud. Speyr-Passavant (J. H. de)). Auteur du texte; Peignot, Gabriel (1767-1849). Auteur du texte",Comprend : Lettres à M. C.-N. Amanton sur deux manuscrits précieux du temps de Charlemagne,1829,,J. Fontaine (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5497445k
charlemagne,"Charlemagne et les fêtes latines : à-propos en vers, lu sur le théâtre de Montpellier à la représentation de ""La fille de Roland"" le 24 mai 1878... / Charles Arribat","Arribat, Charles. Auteur du texte",Appartient à l’ensemble documentaire : LangRous1,1878,,impr. de Hamelin frères (Montpellier),https://gallica.bnf.fr/ark:/12148/bpt6k5475236r
charlemagne,Lettres à M. C.-N. Amanton sur deux manuscrits précieux du temps de Charlemagne. [Signé : Gabriel Peignot.],"Peignot, Gabriel (1767-1849). Auteur du texte",Appartient à l’ensemble documentaire : Bourgogn1,,,impr. de N. Odobé (Dijon),https://gallica.bnf.fr/ark:/12148/bpt6k5482214h
charlemagne,"Étude sur l'Office de Girone en l'honneur de saint Charlemagne / par Jules Coulet,...","Coulet, Jules (1870-1952). Auteur du texte",Collection : Publications de la Société pour l'étude des langues romanes ; XX,1907,,Coulet et fils (Montpellier),https://gallica.bnf.fr/ark:/12148/bpt6k6565169z
charlemagne,Parallèle de Bonaparte avec Charlemagne (par J. Chas),"Chas, Jean (1750?-1830?). Auteur du texte",Avec mode texte,1805,,impr. de Dondey-Dupré (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k63331995
charlemagne,"La coutûre Charlemagne : explication de la charte DL du cartulaire de Saint-Corneille / Bernard & Guynemer,...","Bernard (Société historique de Compiègne). Auteur du texte; Guynemer, Paul (1860-1922). Auteur du texte",Appartient à l’ensemble documentaire : Picardi1,1911,,"Impr. du ""Progrès de l'Oise"" (Compiègne)",https://gallica.bnf.fr/ark:/12148/bpt6k5829874b
charlemagne,"Réfutation d'un passage de l'histoire complète de Bordeaux relatif au ""Cassinogilum"" de Charlemagne / par M. Théodore de Pichard,...","Pichard, Théodore de. Auteur du texte",Appartient à l’ensemble documentaire : Aquit1,1861,,[s.n.][s.n.],https://gallica.bnf.fr/ark:/12148/bpt6k6518967f
charlemagne,"La Reine Berthe au grand pied, et quelques légendes de Charlemagne (7e édition) / par J. Collin de Plancy","Collin de Plancy, Jacques-Albin-Simon (1794-1881). Auteur du texte",Collection : Légendes de l'histoire de France,1854,,Société de Saint-Victor (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k54921754
charlemagne,Origine du banquet de la Saint-Charlemagne / A. Cullerre,"Cullerre, Alexandre (1849-1934). Auteur du texte",Avec mode texte,1866,,Vve Migné (Châteauroux),https://gallica.bnf.fr/ark:/12148/bpt6k6209501m
charlemagne,Histoire poétique de Charlemagne / par Gaston Paris,"Paris, Gaston (1839-1903). Auteur du texte",Appartient à l’ensemble documentaire : FranceBr,1865,,Librairie A. Franck (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k62745863
charlemagne,"Etudes critiques sur l'histoire de Charlemagne : les sources de l'histoire de Charlemagne, la conquête de la Saxe, le couronnement impérial, l'agriculture et la propriété rurale, l'industrie et le commerce / Louis Halphen...","Halphen, Louis (1880-1950). Auteur du texte",Contient une table des matières,1921,Charlemagne (0742-0814),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k3380607g
charlemagne,"Lycée impérial de Versailles. L'Avenir d'un fils, pièce de vers lue au banquet de la Saint-Charlemagne, par Édouard Grison,... le 26 janvier 1867","Grison, Édouard. Auteur du texte",Appartient à l’ensemble documentaire : IledeFr1,1866,,(Versailles),https://gallica.bnf.fr/ark:/12148/bpt6k6150775z
charlemagne,"Études sur l'ancien poème français du Voyage de Charlemagne en Orient / par Jules Coulet,...","Coulet, Jules (1870-1952). Auteur du texte",Collection : Publications de la Société pour l'étude des langues romanes ; XIX,1907,,Coulet et fils (Montpellier),https://gallica.bnf.fr/ark:/12148/bpt6k6565181d
charlemagne,"Les Descendants de Charlemagne, et Rêves d'amour. Par l'auteur des Fleurs parmi les ronces",,Avec mode texte,1853,,,https://gallica.bnf.fr/ark:/12148/bpt6k5844278x
charlemagne,Les grandes chroniques de France. Charlemagne / publiées pour la Société de l'Histoire de France par Jules Viard,,[Grandes chroniques de France (français). 1920-1953],1920-1953,,Société de l'Histoire de France (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6548731z
